TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2025-04-21 22:02:14
 Time  , DY+ , F2X+ , F2Y+ 
 S  , mm , kN , kN 
714.1452 , -47.06526 , -99.93285 ,-110.10719055000001
714.1502 , -47.06526 , -99.95573 ,-110.1319569
714.1552 , -47.07098 , -99.97862 ,-110.15672325000001
714.1602 , -47.07098 , -100.0244 ,-110.18148960000002
714.1652 , -47.06526 , -99.93285 ,-109.93393425000001
714.1702 , -47.06526 , -100.0244 ,-110.15672325000001
714.1752 , -47.06526 , -100.0702 ,-110.1319569
714.1802 , -47.07098 , -100.0015 ,-110.0824242
714.1852 , -47.06526 , -99.95573 ,-110.18148960000002
714.1902 , -47.06526 , -99.95573 ,-110.18148960000002
714.1953 , -47.07098 , -100.0015 ,-110.15672325000001
714.2003 , -47.06526 , -99.93285 ,-110.10719055000001
714.2053 , -47.07098 , -99.90996 ,-110.10719055000001
714.2103 , -47.06526 , -100.0015 ,-110.20625595000001
714.2153 , -47.06526 , -99.97862 ,-110.03299965000001
714.2203 , -47.06526 , -100.0015 ,-110.03299965000001
714.2253 , -47.05954 , -99.97862 ,-110.15672325000001
714.2303 , -47.07098 , -100.0015 ,-110.1319569
714.2353 , -47.06526 , -100.0015 ,-110.25578865000001
714.2403 , -47.07098 , -99.97862 ,-110.10719055000001
714.2453 , -47.06526 , -99.97862 ,-110.10719055000001
714.2503 , -47.06526 , -99.97862 ,-110.10719055000001
714.2553 , -47.06526 , -99.97862 ,-110.10719055000001
714.2603 , -47.06526 , -99.93285 ,-110.057766
714.2653 , -47.07098 , -100.0473 ,-110.15672325000001
714.2703 , -47.06526 , -99.97862 ,-110.280555
714.2753 , -47.06526 , -100.0015 ,-110.057766
714.2803 , -47.06526 , -99.97862 ,-110.10719055000001
714.2853 , -47.06526 , -99.93285 ,-110.15672325000001
714.2903 , -47.06526 , -99.95573 ,-110.057766
714.2953 , -47.06526 , -100.0244 ,-110.03299965000001
714.3004 , -47.06526 , -99.97862 ,-110.18148960000002
714.3054 , -47.06526 , -99.90996 ,-110.25578865000001
714.3104 , -47.06526 , -99.97862 ,-110.03299965000001
714.3154 , -47.06526 , -100.0473 ,-110.10719055000001
714.3204 , -47.07098 , -99.95573 ,-110.0082333
714.3254 , -47.07098 , -99.84129 ,-110.10719055000001
714.3304 , -47.06526 , -100.0015 ,-110.03299965000001
714.3354 , -47.05954 , -100.0015 ,-110.15672325000001
714.3404 , -47.06526 , -99.95573 ,-110.18148960000002
714.3454 , -47.06526 , -100.0473 ,-110.18148960000002
714.3504 , -47.06526 , -99.97862 ,-110.2310223
714.3554 , -47.07098 , -99.93285 ,-110.10719055000001
714.3604 , -47.07671 , -99.95573 ,-110.10719055000001
714.3654 , -47.06526 , -100.0015 ,-110.03299965000001
714.3704 , -47.06526 , -99.97862 ,-110.0824242
714.3754 , -47.07098 , -100.0015 ,-110.10719055000001
714.3804 , -47.07098 , -99.95573 ,-110.10719055000001
714.3854 , -47.06526 , -100.0015 ,-110.0082333
714.3904 , -47.06526 , -100.0015 ,-110.10719055000001
714.3954 , -47.06526 , -99.93285 ,-110.0082333
714.4005 , -47.05954 , -99.97862 ,-110.0082333
714.4055 , -47.07098 , -99.97862 ,-110.057766
714.4105 , -47.06526 , -99.97862 ,-110.10719055000001
714.4155 , -47.06526 , -100.0702 ,-110.03299965000001
714.4205 , -47.07098 , -99.93285 ,-110.0824242
714.4255 , -47.06526 , -99.95573 ,-110.280555
714.4305 , -47.06526 , -100.0015 ,-109.90916790000001
714.4355 , -47.06526 , -99.93285 ,-110.0082333
714.4405 , -47.06526 , -99.97862 ,-109.98346695000001
714.4455 , -47.07098 , -100.0015 ,-110.0824242
714.4505 , -47.06526 , -100.0015 ,-109.98346695000001
714.4555 , -47.06526 , -100.0015 ,-110.057766
714.4605 , -47.07098 , -99.97862 ,-109.98346695000001
714.4655 , -47.07098 , -100.0244 ,-110.10719055000001
714.4705 , -47.06526 , -99.95573 ,-110.10719055000001
714.4755 , -47.05382 , -99.93285 ,-110.03299965000001
714.4805 , -47.06526 , -99.97862 ,-110.15672325000001
714.4855 , -47.07098 , -99.90996 ,-110.03299965000001
714.4905 , -47.06526 , -100.0015 ,-110.10719055000001
714.4955 , -47.06526 , -100.0244 ,-110.1319569
714.5005 , -47.07098 , -100.0015 ,-110.18148960000002
714.5056 , -47.06526 , -100.0244 ,-110.280555
714.5106 , -47.06526 , -99.97862 ,-110.057766
714.5156 , -47.05954 , -99.93285 ,-110.15672325000001
714.5206 , -47.07671 , -99.97862 ,-110.15672325000001
714.5256 , -47.05954 , -99.95573 ,-110.10719055000001
714.5306 , -47.07098 , -100.0015 ,-110.18148960000002
714.5356 , -47.06526 , -100.0015 ,-110.1319569
714.5406 , -47.05954 , -99.95573 ,-110.18148960000002
714.5456 , -47.07098 , -99.93285 ,-110.18148960000002
714.5506 , -47.05954 , -99.97862 ,-110.10719055000001
714.5556 , -47.07098 , -100.0473 ,-110.0824242
714.5606 , -47.06526 , -99.95573 ,-110.03299965000001
714.5656 , -47.06526 , -99.97862 ,-110.1319569
714.5706 , -47.06526 , -99.93285 ,-110.15672325000001
714.5756 , -47.06526 , -99.90996 ,-110.03299965000001
714.5806 , -47.07098 , -99.97862 ,-110.0824242
714.5856 , -47.05954 , -99.90996 ,-110.0824242
714.5906 , -47.07098 , -99.97862 ,-110.057766
714.5956 , -47.07098 , -100.0473 ,-110.10719055000001
714.6006 , -47.07098 , -99.95573 ,-110.15672325000001
714.6057 , -47.06526 , -99.95573 ,-110.10719055000001
