TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2024-11-06 16:14:05
 Time  , D2Y+ , D2Y- , F2X+ , F2Y+ 
 S  , mm , mm , kN , kN 
 0.6099996 ,  4.356135 ,  4.372158 , -100.0015 , -1.167333  
 0.6149996 ,  4.356135 ,  4.373683 , -100.0244 , -1.121555  
 0.6199996 ,  4.356135 ,  4.372158 , -99.97862 , -1.167333  
 0.6249996 ,  4.356135 ,  4.372921 , -99.97862 , -1.144444  
 0.6299996 ,  4.355754 ,  4.372158 , -99.97862 , -1.144444  
 0.6349996 ,  4.356135 ,  4.373683 , -100.0244 , -1.144444  
 0.6399996 ,  4.356135 ,  4.372158 , -99.97862 , -1.121555  
 0.6449996 ,  4.356135 ,  4.373683 , -100.0015 , -1.144444  
 0.6499996 ,  4.356135 ,  4.372921 , -100.0244 , -1.144444  
 0.6549996 ,  4.356517 ,  4.372921 , -99.97862 , -1.121555  
 0.6599995 ,  4.355754 ,  4.372539 , -100.0015 , -1.190222  
 0.6649995 ,  4.356135 ,  4.373302 , -99.97862 , -1.167333  
 0.6699995 ,  4.355754 ,  4.372539 , -100.0015 , -1.167333  
 0.6749995 ,  4.356517 ,  4.372921 , -100.0244 , -1.190222  
 0.6799995 ,  4.355754 ,  4.372921 , -100.0244 , -1.167333  
 0.6849995 ,  4.356135 ,  4.373302 , -100.0244 , -1.144444  
 0.6899995 ,  4.356135 ,  4.372539 , -100.0244 , -1.121555  
 0.6949995 ,  4.355754 ,  4.373302 , -99.97862 , -1.121555  
 0.6999995 ,  4.356135 ,  4.372921 , -99.97862 , -1.144444  
 0.7049995 ,  4.356135 ,  4.372539 , -99.97862 , -1.144444  
 0.7099995 ,  4.356135 ,  4.373302 , -100.0015 , -1.167333  
 0.7149995 ,  4.356135 ,  4.372539 , -100.0473 , -1.144444  
 0.7199995 ,  4.356135 ,  4.373683 , -99.97862 , -1.144444  
 0.7249995 ,  4.356517 ,  4.372539 , -99.97862 , -1.098666  
