TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2024-11-19 21:07:48
 Time  , D2Y+ , D2Y- , F2X+ , F2Y+ 
 S  , mm , mm , kN , kN 
 0.7349995 ,  4.446165 ,  4.579302 , -100.0244 , -2.24311  
 0.7399995 ,  4.446165 ,  4.579683 , -100.0244 , -2.24311  
 0.7449995 ,  4.446928 ,  4.579302 , -100.0244 , -2.265999  
 0.7499995 ,  4.446165 ,  4.580065 , -100.0702 , -2.220221  
 0.7549995 ,  4.446547 ,  4.579302 , -100.0244 , -2.265999  
 0.7599995 ,  4.446165 ,  4.579683 , -99.97862 , -2.265999  
 0.7649994 ,  4.446165 ,  4.580065 , -100.0473 , -2.220221  
 0.7699994 ,  4.446165 ,  4.57892 , -100.0473 , -2.265999  
 0.7749994 ,  4.445784 ,  4.579302 , -100.0015 , -2.265999  
 0.7799994 ,  4.446165 ,  4.57892 , -99.95573 , -2.24311  
 0.7849994 ,  4.445784 ,  4.579302 , -100.0702 , -2.24311  
 0.7899994 ,  4.446547 ,  4.57892 , -100.0702 , -2.288888  
 0.7949994 ,  4.446165 ,  4.580065 , -100.0015 , -2.265999  
 0.7999994 ,  4.446165 ,  4.578539 , -100.0244 , -2.220221  
 0.8049994 ,  4.446165 ,  4.579302 , -100.0473 , -2.288888  
 0.8099994 ,  4.446165 ,  4.579302 , -100.0244 , -2.24311  
 0.8149994 ,  4.446928 ,  4.579683 , -100.0702 , -2.24311  
 0.8199994 ,  4.445784 ,  4.57892 , -100.0702 , -2.265999  
 0.8249994 ,  4.446165 ,  4.579302 , -100.0244 , -2.220221  
 0.8299994 ,  4.446165 ,  4.57892 , -100.0702 , -2.288888  
 0.8349994 ,  4.445402 ,  4.579683 , -100.0015 , -2.265999  
 0.8399994 ,  4.446165 ,  4.57892 , -100.0244 , -2.311777  
 0.8449994 ,  4.445784 ,  4.579683 , -100.0473 , -2.265999  
 0.8499994 ,  4.446928 ,  4.57892 , -100.0244 , -2.288888  
 0.8549994 ,  4.445784 ,  4.579683 , -100.0244 , -2.288888  
 0.8599994 ,  4.445784 ,  4.578539 , -100.0473 , -2.288888  
 0.8649994 ,  4.446165 ,  4.579302 , -99.97862 , -2.311777  
 0.8699993 ,  4.445402 ,  4.579302 , -100.0473 , -2.265999  
 0.8749993 ,  4.446165 ,  4.579683 , -100.0473 , -2.311777  
 0.8799993 ,  4.445784 ,  4.579302 , -100.0244 , -2.265999  
 0.8849993 ,  4.445784 ,  4.579302 , -100.0244 , -2.288888  
 0.8899993 ,  4.445402 ,  4.57892 , -99.97862 , -2.311777  
 0.8949993 ,  4.445021 ,  4.57892 , -100.0702 , -2.311777  
 0.8999993 ,  4.445784 ,  4.57892 , -100.0015 , -2.288888  
 0.9049993 ,  4.445402 ,  4.57892 , -100.0473 , -2.311777  
 0.9099993 ,  4.445402 ,  4.580446 , -100.0244 , -2.334666  
 0.9149993 ,  4.445784 ,  4.579302 , -100.0244 , -2.288888  
 0.9199993 ,  4.445402 ,  4.579683 , -100.0244 , -2.288888  
 0.9249993 ,  4.445784 ,  4.579302 , -100.0244 , -2.288888  
 0.9299993 ,  4.445021 ,  4.580065 , -100.0015 , -2.357555  
 0.9349993 ,  4.445784 ,  4.579302 , -99.97862 , -2.288888  
 0.9399993 ,  4.445021 ,  4.579683 , -100.0244 , -2.311777  
 0.9449993 ,  4.445784 ,  4.578539 , -99.97862 , -2.311777  
 0.9499993 ,  4.445402 ,  4.579683 , -100.0473 , -2.288888  
 0.9549993 ,  4.445021 ,  4.57892 , -100.0473 , -2.288888  
 0.9599993 ,  4.445402 ,  4.579302 , -100.0931 , -2.311777  
 0.9649993 ,  4.444639 ,  4.57892 , -100.0015 , -2.311777  
 0.9699993 ,  4.445021 ,  4.580065 , -100.0244 , -2.334666  
 0.9749992 ,  4.445784 ,  4.578539 , -100.0244 , -2.311777  
 0.9799992 ,  4.445402 ,  4.579683 , -99.97862 , -2.380444  
 0.9849992 ,  4.445402 ,  4.57892 , -100.0015 , -2.311777  
 0.9899992 ,  4.444639 ,  4.579302 , -100.0244 , -2.311777  
 0.9949992 ,  4.445402 ,  4.579302 , -100.0244 , -2.357555  
 0.9999992 ,  4.445021 ,  4.579302 , -100.0473 , -2.334666  
 1.004999 ,  4.445021 ,  4.57892 , -100.0244 , -2.311777  
 1.009999 ,  4.445021 ,  4.579302 , -100.0015 , -2.380444  
 1.014999 ,  4.445402 ,  4.579683 , -100.0244 , -2.334666  
 1.019999 ,  4.445402 ,  4.579302 , -100.0702 , -2.311777  
 1.024999 ,  4.444639 ,  4.57892 , -100.0244 , -2.357555  
 1.029999 ,  4.445784 ,  4.57892 , -100.0244 , -2.357555  
 1.034999 ,  4.444639 ,  4.579683 , -100.0473 , -2.380444  
 1.039999 ,  4.444639 ,  4.578539 , -100.0473 , -2.380444  
 1.044999 ,  4.445021 ,  4.579302 , -100.0244 , -2.380444  
 1.049999 ,  4.444639 ,  4.578539 , -100.0244 , -2.380444  
 1.054999 ,  4.445402 ,  4.579683 , -100.0244 , -2.380444  
 1.059999 ,  4.444639 ,  4.57892 , -100.0473 , -2.380444  
 1.064999 ,  4.445021 ,  4.579302 , -100.0473 , -2.357555  
 1.069999 ,  4.445402 ,  4.579302 , -100.0015 , -2.380444  
 1.074999 ,  4.444639 ,  4.579302 , -100.0473 , -2.403332  
 1.079999 ,  4.445021 ,  4.578539 , -99.97862 , -2.357555  
 1.084999 ,  4.444258 ,  4.579683 , -100.0015 , -2.403332  
 1.089999 ,  4.444639 ,  4.578539 , -100.0473 , -2.403332  
 1.094999 ,  4.444639 ,  4.57892 , -100.0015 , -2.403332  
 1.099999 ,  4.445021 ,  4.57892 , -100.0015 , -2.403332  
 1.104999 ,  4.444258 ,  4.57892 , -100.0244 , -2.380444  
 1.109999 ,  4.444258 ,  4.578539 , -100.0244 , -2.403332  
 1.114999 ,  4.444639 ,  4.579683 , -100.0244 , -2.380444  
 1.119999 ,  4.444258 ,  4.578157 , -100.0244 , -2.380444  
 1.124999 ,  4.443876 ,  4.57892 , -100.0015 , -2.357555  
 1.129999 ,  4.445021 ,  4.57892 , -100.0244 , -2.403332  
 1.134999 ,  4.444258 ,  4.57892 , -100.0473 , -2.380444  
 1.139999 ,  4.444639 ,  4.57892 , -99.97862 , -2.357555  
 1.144999 ,  4.443876 ,  4.57892 , -100.0244 , -2.403332  
 1.149999 ,  4.444639 ,  4.57892 , -100.0015 , -2.380444  
 1.154999 ,  4.444258 ,  4.57892 , -100.0473 , -2.380444  
 1.159999 ,  4.444258 ,  4.579302 , -100.0702 , -2.426221  
 1.164999 ,  4.444639 ,  4.57892 , -100.0244 , -2.44911  
 1.169999 ,  4.443495 ,  4.579302 , -100.0015 , -2.44911  
 1.174999 ,  4.444639 ,  4.57892 , -99.97862 , -2.403332  
